_index,_id,_score,_source.assetResourceId,_source.assetId,_source.parentId,_source.filename,_source.assetTypeName,_source.productEan,_source.projectNumber,_source.pimProjectNumber,_source.productName,_source.projectName,_source.productSku,_source.assetResourceCreationDate,_source.assetResourceFileCreateDate,_source.assetResourceFileModifyDate,_source.assetCreationDate,_source.customer,_source.creation_date,_source.file_create_date,_source.file_modify_date,_source.organization_id,_source.asset_resource_name,_source.asset_type_name,_source.file_name,_source.file_name_text,_source.upload_name,_source.pdf_text,_source.file_size,_source.asset_creation_date,_source.epsonmaterial,_source.gmgflow,_source.shape,_source.shapes,_source.software,_source.substrate_material,_source.keylinenumber,_source.angle,_source.packshottype,_source.printer_code,_source.printingmaterial,_source.printing_process,_source.printingprocess,_source.printing_workflow,_source.materials,_source.packtype,_source.shapecode,_source.shapecode_text,_source.packaging,_source.packrange,_source.packshotquality,_source.producttype,_source.volumes,_source.product_category_brand,_source.product_category_campaign,_source.product_category_market,_source.product_category_segment,_source.product_category_platform,_source.product_category_brand_text,_source.product_category_campaign_text,_source.product_category_market_text,_source.product_category_segment_text,_source.product_category_platform_text,_source.grammage,_source.net_content_statement,_source.net_contents_ml,_source.net_contents_g,_source.net_contents_pcs,_source.net_unit_contents_ml,_source.net_unit_contents_g,_source.product_ean,_source.product_name,_source.product_sku,_source.product_ean_text,_source.product_name_text,_source.product_sku_text,_source.froq_project_owner,_source.froq_project_owner_text,_source.project_owner_text,_source.project_owner,_source.project_froq_name,_source.project_froq_name_text,_source.project_froq_project_number,_source.project_froq_project_number_text,_source.project_name,_source.project_name_text,_source.project_pim_project_number,_source.project_pim_project_number_text,_source.tags,_source.height,_source.width
asset-resource-item_2025-10-17-152242,9329,1.0,9329,4142,9328,14600007_8719281040040_Keune_Style_Defrizz_Serum_30ml_CA.pdf,Final Artwork LR PDF,8719281040040,14600007,,Keune Style Defrizz Serum 30ml,Keune_Powder_Showdoosjes,8719281040040,15-11-2023,01-01-1970,01-01-1970,15-11-2023,Keune Haircosmetics,1700018111,0,0,6883,14600007_8719281040040_Keune_Style_Defrizz_Serum_30ml_CA.pdf,Final Artwork LR PDF,14600007_8719281040040_Keune_Style_Defrizz_Serum_30ml_CA.pdf,14600007_8719281040040_Keune_Style_Defrizz_Serum_30ml_CA.pdf,,,0,1700018112,PAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719281040040,Keune Style Defrizz Serum 30ml,8719281040040,8719281040040,Keune Style Defrizz Serum 30ml,8719281040040,,,f,f,Keune_Powder_Showdoosjes,Keune_Powder_Showdoosjes,14600007,14600007,Keune_Powder_Showdoosjes,Keune_Powder_Showdoosjes,,,,,
asset-resource-item_2025-10-17-152242,9337,1.0,9337,4151,9336,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option1.pdf,Final Artwork LR PDF,8719281051992,14600002,,Keune Style Dry Texturizer 200ml,Keune_Style_Aerosols,8719281051992,15-11-2023,01-01-1970,01-01-1970,15-11-2023,Keune Haircosmetics,1700018491,0,0,6883,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option1.pdf,Final Artwork LR PDF,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option1.pdf,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option1.pdf,,,0,1700018491,PAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719281051992,Keune Style Dry Texturizer 200ml,8719281051992,8719281051992,Keune Style Dry Texturizer 200ml,8719281051992,,,f,f,Keune_Style_Aerosols,Keune_Style_Aerosols,14600002,14600002,Keune_Style_Aerosols,Keune_Style_Aerosols,,,,,
asset-resource-item_2025-10-17-152242,9346,1.0,9346,4163,9345,14600009_8719281097303_Keune_Style_Keratin_Smooth_2_Phase_Spray_300ml_LBL.pdf,Final Artwork LR PDF,8719281097303,14600009,,Keune Style Keratin Smooth 2 Phase Spray 300ml,Keune_Limited_Edition_Tube_Spray,8719281097303,15-11-2023,01-01-1970,01-01-1970,15-11-2023,Keune Haircosmetics,1700018518,0,0,6883,14600009_8719281097303_Keune_Style_Keratin_Smooth_2_Phase_Spray_300ml_LBL.pdf,Final Artwork LR PDF,14600009_8719281097303_Keune_Style_Keratin_Smooth_2_Phase_Spray_300ml_LBL.pdf,14600009_8719281097303_Keune_Style_Keratin_Smooth_2_Phase_Spray_300ml_LBL.pdf,,,0,1700018518,PAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719281097303,Keune Style Keratin Smooth 2 Phase Spray 300ml,8719281097303,8719281097303,Keune Style Keratin Smooth 2 Phase Spray 300ml,8719281097303,,,f,f,Keune_Limited_Edition_Tube_Spray,Keune_Limited_Edition_Tube_Spray,14600009,14600009,Keune_Limited_Edition_Tube_Spray,Keune_Limited_Edition_Tube_Spray,,,,,
asset-resource-item_2025-10-17-152242,9353,1.0,9353,4169,9352,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option2.pdf,Final Artwork LR PDF,8719281051992,14600002,,Keune Style Dry Texturizer 200ml,Keune_Style_Aerosols,8719281051992,15-11-2023,01-01-1970,01-01-1970,15-11-2023,Keune Haircosmetics,1700018527,0,0,6883,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option2.pdf,Final Artwork LR PDF,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option2.pdf,14600002_8719281051992_Keune_Style_Dry_Texturizer_200ml_TN_option2.pdf,,,0,1700018527,PAPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719281051992,Keune Style Dry Texturizer 200ml,8719281051992,8719281051992,Keune Style Dry Texturizer 200ml,8719281051992,,,f,f,Keune_Style_Aerosols,Keune_Style_Aerosols,14600002,14600002,Keune_Style_Aerosols,Keune_Style_Aerosols,,,,,
asset-resource-item_2025-10-17-152242,9381,1.0,9381,4196,9380,1187283_284_20352_8718907898782_Huisblends_Espresso_Extra_Dark_Koffiebonen_VVP_BAG.pdf,Final Artwork LR PDF,8718907898782,1187283,,Perla Huisblends Espresso Extra Dark koffiebonen,284_20352_Koffie_Perla_Huisblend,284.96827,15-11-2023,01-01-1970,01-01-1970,15-11-2023,Albert Heijn,1700047500,0,0,43,1187283_284_20352_8718907898782_Huisblends_Espresso_Extra_Dark_Koffiebonen_VVP_BAG.pdf,Final Artwork LR PDF,1187283_284_20352_8718907898782_Huisblends_Espresso_Extra_Dark_Koffiebonen_VVP_BAG.pdf,1187283_284_20352_8718907898782_Huisblends_Espresso_Extra_Dark_Koffiebonen_VVP_BAG.pdf,,,0,1700047500,PAPER,Gravure_Goglio,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907898782,Perla Huisblends Espresso Extra Dark koffiebonen,284.96827,8718907898782,Perla Huisblends Espresso Extra Dark koffiebonen,284.96827,,,f,f,284_20352_Koffie_Perla_Huisblend,284_20352_Koffie_Perla_Huisblend,1187283,1187283,284_20352_Koffie_Perla_Huisblend,284_20352_Koffie_Perla_Huisblend,,,,,
asset-resource-item_2025-10-17-152242,9461,1.0,9461,4272,9460,1187247_284_20309_8718907466493_Kipgrillworst_Beter_Voor_150g_TF.pdf,Final Artwork LR PDF,8718907466493,1187247,,Kipgrillworst Beter Voor 150g,284_20309_Vleeswaren_Kipgrillworst,,17-11-2023,01-01-1970,01-01-1970,17-11-2023,Albert Heijn,1700215633,0,0,43,1187247_284_20309_8718907466493_Kipgrillworst_Beter_Voor_150g_TF.pdf,Final Artwork LR PDF,1187247_284_20309_8718907466493_Kipgrillworst_Beter_Voor_150g_TF.pdf,1187247_284_20309_8718907466493_Kipgrillworst_Beter_Voor_150g_TF.pdf,,,0,1700215633,FOIL,Flexo_16_general_OC,,,ADOBE CC 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907466493,Kipgrillworst Beter Voor 150g,,8718907466493,Kipgrillworst Beter Voor 150g,,,,f,f,284_20309_Vleeswaren_Kipgrillworst,284_20309_Vleeswaren_Kipgrillworst,1187247,1187247,284_20309_Vleeswaren_Kipgrillworst,284_20309_Vleeswaren_Kipgrillworst,,,,,
asset-resource-item_2025-10-17-152242,9485,1.0,9485,4293,9484,1187317_8718907898133_AHEXC_Lentekransen_350g_3DBLB_2D1_STD_P.jpg,Packshot,,,,,,,17-11-2023,01-01-1970,01-01-1970,17-11-2023,Albert Heijn,1700215784,0,0,43,1187317_8718907898133_AHEXC_Lentekransen_350g_3DBLB_2D1_STD_P.jpg,Packshot,1187317_8718907898133_AHEXC_Lentekransen_350g_3DBLB_2D1_STD_P.jpg,1187317_8718907898133_AHEXC_Lentekransen_350g_3DBLB_2D1_STD_P.jpg,,,0,1700215784,,,block bag,,,,,straightfront,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3600
asset-resource-item_2025-10-17-152242,829,1.0,829,705,822,9302814_8718989861186_PLSTD_KruidnootMelk_150g_3DPCH_2D1_STD.jpg,Final Artwork HR PDF,,,,,,,22-08-2023,01-01-1970,01-01-1970,22-08-2023,FroQ,1692710611,0,0,39,9302814_8718989861186_PLSTD_KruidnootMelk_150g_3DPCH_2D1_STD.jpg,Final Artwork HR PDF,9302814_8718989861186_PLSTD_KruidnootMelk_150g_3DPCH_2D1_STD.jpg,9302814_8718989861186_PLSTD_KruidnootMelk_150g_3DPCH_2D1_STD.jpg,,,0,1692710611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3600
asset-resource-item_2025-10-17-152242,833,1.0,833,706,826,9302161_8710624623401_PLSTD_Melk_180g_3DCRT_2D1_STD.jpg,Final Artwork HR PDF,,,,,,,22-08-2023,01-01-1970,01-01-1970,22-08-2023,FroQ,1692710611,0,0,39,9302161_8710624623401_PLSTD_Melk_180g_3DCRT_2D1_STD.jpg,Final Artwork HR PDF,9302161_8710624623401_PLSTD_Melk_180g_3DCRT_2D1_STD.jpg,9302161_8710624623401_PLSTD_Melk_180g_3DCRT_2D1_STD.jpg,,,0,1692710611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3600
asset-resource-item_2025-10-17-152242,842,1.0,842,733,841,1186647_284_19411_8718907846905_Vegetarische_Kipfilet_Mozzarella_Bonus_FL_LR.pdf,Final Artwork HR PDF,,,,,,,24-08-2023,01-01-1970,01-01-1970,24-08-2023,FroQ,1692881742,0,0,39,1186647_284_19411_8718907846905_Vegetarische_Kipfilet_Mozzarella_Bonus_FL_LR.pdf,Final Artwork HR PDF,1186647_284_19411_8718907846905_Vegetarische_Kipfilet_Mozzarella_Bonus_FL_LR.pdf,1186647_284_19411_8718907846905_Vegetarische_Kipfilet_Mozzarella_Bonus_FL_LR.pdf,,,0,1692881742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,846,1.0,846,736,845,11871000_Cloudmarks_test_SP_Switch_Approval_LRPDF_LR.pdf,Final Artwork HR PDF,,,,,,,25-08-2023,01-01-1970,01-01-1970,25-08-2023,FroQ,1692945351,0,0,39,11871000_Cloudmarks_test_SP_Switch_Approval_LRPDF_LR.pdf,Final Artwork HR PDF,11871000_Cloudmarks_test_SP_Switch_Approval_LRPDF_LR.pdf,11871000_Cloudmarks_test_SP_Switch_Approval_LRPDF_LR.pdf,,,0,1692945351,Paper,Flexo_16_standard,,,ADOBE CC 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,882,1.0,882,782,880,1187049_284_20060_8718907804790_Goudse_Kaasblokjes_Jong_Belegen_48_120g_FL.pdf,Final Artwork HR PDF,,,,,,,12-09-2023,01-01-1970,01-01-1970,12-09-2023,FroQ,1694523958,0,0,39,1187049_284_20060_8718907804790_Goudse_Kaasblokjes_Jong_Belegen_48_120g_FL.pdf,Final Artwork HR PDF,1187049_284_20060_8718907804790_Goudse_Kaasblokjes_Jong_Belegen_48_120g_FL.pdf,1187049_284_20060_8718907804790_Goudse_Kaasblokjes_Jong_Belegen_48_120g_FL.pdf,,,0,1694523958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,890,1.0,890,785,885,1187049_284_20060_8718907804837_Goudse_Kaasblokjes_Jong_Belegen_120g_FL.pdf,Final Artwork HR PDF,,,,,,,12-09-2023,01-01-1970,01-01-1970,12-09-2023,FroQ,1694523959,0,0,39,1187049_284_20060_8718907804837_Goudse_Kaasblokjes_Jong_Belegen_120g_FL.pdf,Final Artwork HR PDF,1187049_284_20060_8718907804837_Goudse_Kaasblokjes_Jong_Belegen_120g_FL.pdf,1187049_284_20060_8718907804837_Goudse_Kaasblokjes_Jong_Belegen_120g_FL.pdf,,,0,1694523959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,901,1.0,901,807,899,9303055_426996_Plus_Pate_Met_Zalm_100g_FL.pdf,Final Artwork HR PDF,,,,,,,12-09-2023,01-01-1970,01-01-1970,12-09-2023,FroQ,1694523967,0,0,39,9303055_426996_Plus_Pate_Met_Zalm_100g_FL.pdf,Final Artwork HR PDF,9303055_426996_Plus_Pate_Met_Zalm_100g_FL.pdf,9303055_426996_Plus_Pate_Met_Zalm_100g_FL.pdf,,,0,1694523967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,905,1.0,905,811,903,5620879_04308_165780_Baltimore_LED_Strip_10m_3015660.pdf,Final Artwork HR PDF,,,,,,,12-09-2023,01-01-1970,01-01-1970,12-09-2023,FroQ,1694523968,0,0,39,5620879_04308_165780_Baltimore_LED_Strip_10m_3015660.pdf,Final Artwork HR PDF,5620879_04308_165780_Baltimore_LED_Strip_10m_3015660.pdf,5620879_04308_165780_Baltimore_LED_Strip_10m_3015660.pdf,,,0,1694523968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,909,1.0,909,814,908,5620831_04101_176915_CC_N_Windshield_Cover_3016304.pdf,Final Artwork HR PDF,,,,,,,12-09-2023,01-01-1970,01-01-1970,12-09-2023,FroQ,1694523969,0,0,39,5620831_04101_176915_CC_N_Windshield_Cover_3016304.pdf,Final Artwork HR PDF,5620831_04101_176915_CC_N_Windshield_Cover_3016304.pdf,5620831_04101_176915_CC_N_Windshield_Cover_3016304.pdf,,,0,1694523969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
asset-resource-item_2025-10-17-152242,1376,1.0,1376,1290,1375,9986477_284_19270_8718907826105_Terra_Cholesterol_Verlagend_250g_LD.pdf,Final Artwork LR PDF,8718907826105,9986477,,Terra Cholesterol_Verlagend_250g,9986477,8718907826105,05-10-2023,01-01-1970,01-01-1970,05-10-2023,FroQ,1696486737,0,0,39,9986477_284_19270_8718907826105_Terra_Cholesterol_Verlagend_250g_LD.pdf,Final Artwork LR PDF,9986477_284_19270_8718907826105_Terra_Cholesterol_Verlagend_250g_LD.pdf,9986477_284_19270_8718907826105_Terra_Cholesterol_Verlagend_250g_LD.pdf,,,0,1696486737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907826105,Terra Cholesterol_Verlagend_250g,8718907826105,8718907826105,Terra Cholesterol_Verlagend_250g,8718907826105,,,f,f,9986477,9986477,9986477,9986477,9986477,9986477,,,,,
asset-resource-item_2025-10-17-152242,1455,1.0,1455,1350,1454,1187367_284_20402_8718907656023_Luxe_Roerbak_Mexicaans_Sperziebonen_400g_PC.pdf,Final Artwork LR PDF,8718907656023,1187367,,AH Luxe roerbak Mexicaans sperziebonen kidneybonen Jalapeño peper,284_20402_Kookgemak_Roerbakgroente_Mexicaans,284.86584,12-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697075657,0,0,43,1187367_284_20402_8718907656023_Luxe_Roerbak_Mexicaans_Sperziebonen_400g_PC.pdf,Final Artwork LR PDF,1187367_284_20402_8718907656023_Luxe_Roerbak_Mexicaans_Sperziebonen_400g_PC.pdf,1187367_284_20402_8718907656023_Luxe_Roerbak_Mexicaans_Sperziebonen_400g_PC.pdf,,,0,1697075658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907656023,AH Luxe roerbak Mexicaans sperziebonen kidneybonen Jalapeño peper,284.86584,8718907656023,AH Luxe roerbak Mexicaans sperziebonen kidneybonen Jalapeño peper,284.86584,,,f,f,284_20402_Kookgemak_Roerbakgroente_Mexicaans,284_20402_Kookgemak_Roerbakgroente_Mexicaans,1187367,1187367,284_20402_Kookgemak_Roerbakgroente_Mexicaans,284_20402_Kookgemak_Roerbakgroente_Mexicaans,,,,,
asset-resource-item_2025-10-17-152242,1467,1.0,1467,1353,1466,1186480_284_19243_8718265445567_Menubrokken_Adult_Sensitive_3kg_BAG.pdf,Final Artwork LR PDF,8718265445567,1186480,,"AH sensitive
",284_19243_Dierenvoeding_Hond,284.63254,12-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697075730,0,0,43,1186480_284_19243_8718265445567_Menubrokken_Adult_Sensitive_3kg_BAG.pdf,Final Artwork LR PDF,1186480_284_19243_8718265445567_Menubrokken_Adult_Sensitive_3kg_BAG.pdf,1186480_284_19243_8718265445567_Menubrokken_Adult_Sensitive_3kg_BAG.pdf,,,0,1697075731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718265445567,"AH sensitive
",284.63254,8718265445567,"AH sensitive
",284.63254,,,f,f,284_19243_Dierenvoeding_Hond,284_19243_Dierenvoeding_Hond,1186480,1186480,284_19243_Dierenvoeding_Hond,284_19243_Dierenvoeding_Hond,,,,,
asset-resource-item_2025-10-17-152242,1473,1.0,1473,1355,1472,1186316_8718907796927_AHCOR_Paracetamol_10pcs_3DCRT_2D1_STD_G.jpg,Packshot,8718907796927,1186316,,"AH Paracetamol 120 mg, zetpillen",AH paracetamol project,284.92434,12-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697076040,0,0,43,1186316_8718907796927_AHCOR_Paracetamol_10pcs_3DCRT_2D1_STD_G.jpg,Packshot,1186316_8718907796927_AHCOR_Paracetamol_10pcs_3DCRT_2D1_STD_G.jpg,1186316_8718907796927_AHCOR_Paracetamol_10pcs_3DCRT_2D1_STD_G.jpg,,,0,1697076041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907796927,"AH Paracetamol 120 mg, zetpillen",284.92434,8718907796927,"AH Paracetamol 120 mg, zetpillen",284.92434,,,f,f,1186316,1186316,1186316,1186316,AH paracetamol project,AH paracetamol project,,,,3600,3600
asset-resource-item_2025-10-17-152242,5810,1.0,5810,1356,1476,1187364_8718907622707_AHCOR_Gehaktballetjes_110g_3DTRY_2D1_STD_G.jpg,Packshot,8718907622707,1187364,,AHCOR Gehaktballetjes 110g 3DTRY 2D1 STD G,1187364,8718907622707,21-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697884646,0,0,43,1187364_8718907622707_AHCOR_Gehaktballetjes_110g_3DTRY_2D1_STD_G.jpg,Packshot,1187364_8718907622707_AHCOR_Gehaktballetjes_110g_3DTRY_2D1_STD_G.jpg,1187364_8718907622707_AHCOR_Gehaktballetjes_110g_3DTRY_2D1_STD_G.jpg,,,0,1697076075,,,3DTRY,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907622707,AHCOR Gehaktballetjes 110g 3DTRY 2D1 STD G,8718907622707,8718907622707,AHCOR Gehaktballetjes 110g 3DTRY 2D1 STD G,8718907622707,,,f,f,1187364,1187364,1187364,1187364,1187364,1187364,,,,3600,3600
asset-resource-item_2025-10-17-152242,1488,1.0,1488,1359,1487,1187056_8718907858892_AHEXC_Stolletje_115g_3DFLP_2D1_STD_K.jpg,Packshot,8718907858892,1187056,,AH Excellent Chocolade stolletje,1187056,284.95788,12-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697076151,0,0,43,1187056_8718907858892_AHEXC_Stolletje_115g_3DFLP_2D1_STD_K.jpg,Packshot,1187056_8718907858892_AHEXC_Stolletje_115g_3DFLP_2D1_STD_K.jpg,1187056_8718907858892_AHEXC_Stolletje_115g_3DFLP_2D1_STD_K.jpg,,,0,1697076152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907858892,AH Excellent Chocolade stolletje,284.95788,8718907858892,AH Excellent Chocolade stolletje,284.95788,,,f,f,1187056,1187056,1187056,1187056,1187056,1187056,,,,3600,3600
asset-resource-item_2025-10-17-152242,5812,1.0,5812,1363,1502,1187364_8718907634519_AHCOR_Kipsatespiesjes_95g_3DTRY_2D1_STD_G.jpg,Packshot,8718907634519,1187364,,AHCOR Kipsatespiesjes 95g 3DTRY 2D1 STD G,1187364,8718907634519,21-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697884674,0,0,43,1187364_8718907634519_AHCOR_Kipsatespiesjes_95g_3DTRY_2D1_STD_G.jpg,Packshot,1187364_8718907634519_AHCOR_Kipsatespiesjes_95g_3DTRY_2D1_STD_G.jpg,1187364_8718907634519_AHCOR_Kipsatespiesjes_95g_3DTRY_2D1_STD_G.jpg,,,0,1697076248,,,3DTRY,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907634519,AHCOR Kipsatespiesjes 95g 3DTRY 2D1 STD G,8718907634519,8718907634519,AHCOR Kipsatespiesjes 95g 3DTRY 2D1 STD G,8718907634519,,,f,f,1187364,1187364,1187364,1187364,1187364,1187364,,,,3600,3600
asset-resource-item_2025-10-17-152242,1537,1.0,1537,1378,1536,1187124_284_20134_8710400430773_Bimi_FL.pdf,Final Artwork LR PDF,8710400430773,1187124,,AH Aspergebroccoli,284_20134_Groente_Aspergebroccoli,284.11404,12-10-2023,01-01-1970,01-01-1970,12-10-2023,Albert Heijn,1697103242,0,0,43,1187124_284_20134_8710400430773_Bimi_FL.pdf,Final Artwork LR PDF,1187124_284_20134_8710400430773_Bimi_FL.pdf,1187124_284_20134_8710400430773_Bimi_FL.pdf,,,0,1697103242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8710400430773,AH Aspergebroccoli,284.11404,8710400430773,AH Aspergebroccoli,284.11404,,,f,f,284_20134_Groente_Aspergebroccoli,284_20134_Groente_Aspergebroccoli,1187124,1187124,284_20134_Groente_Aspergebroccoli,284_20134_Groente_Aspergebroccoli,,,,,
asset-resource-item_2025-10-17-152242,1611,1.0,1611,1449,1610,1187151_8718907141376_AHCOR_Worstjes_70g_3DSUP_2D1_STD_G.jpg,Packshot,8718907141376,1187151,,AH gedroogde worstjes,1187151,284.55609,14-10-2023,01-01-1970,01-01-1970,14-10-2023,Albert Heijn,1697263725,0,0,43,1187151_8718907141376_AHCOR_Worstjes_70g_3DSUP_2D1_STD_G.jpg,Packshot,1187151_8718907141376_AHCOR_Worstjes_70g_3DSUP_2D1_STD_G.jpg,1187151_8718907141376_AHCOR_Worstjes_70g_3DSUP_2D1_STD_G.jpg,,,0,1697263725,,,3DSUP,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907141376,AH gedroogde worstjes,284.55609,8718907141376,AH gedroogde worstjes,284.55609,,,f,f,1187151,1187151,1187151,1187151,1187151,1187151,,,,3600,3600
asset-resource-item_2025-10-17-152242,1641,1.0,1641,1476,1640,1186461_8718907813686_AHCOR_Menubrokken_3000g_3DQSB_2D1_STD_G.jpg,Packshot,8718907813686,1186461,,AH Menubrokken junior,1186461,284.93226,14-10-2023,01-01-1970,01-01-1970,14-10-2023,Albert Heijn,1697272604,0,0,43,1186461_8718907813686_AHCOR_Menubrokken_3000g_3DQSB_2D1_STD_G.jpg,Packshot,1186461_8718907813686_AHCOR_Menubrokken_3000g_3DQSB_2D1_STD_G.jpg,1186461_8718907813686_AHCOR_Menubrokken_3000g_3DQSB_2D1_STD_G.jpg,,,0,1697272605,,,3DQSB,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907813686,AH Menubrokken junior,284.93226,8718907813686,AH Menubrokken junior,284.93226,,,f,f,1186461,1186461,1186461,1186461,1186461,1186461,,,,3600,3600
asset-resource-item_2025-10-17-152242,1661,1.0,1661,1494,1660,1186885_2399056000002_AHEXC_Filetrollade_XXg_3DSLV_2D1_STD_K.jpg,Packshot,2399056000002,1186885,,AH Excellent Varkensfiletrollade,1186885,284.95157,14-10-2023,01-01-1970,01-01-1970,14-10-2023,Albert Heijn,1697276205,0,0,43,1186885_2399056000002_AHEXC_Filetrollade_XXg_3DSLV_2D1_STD_K.jpg,Packshot,1186885_2399056000002_AHEXC_Filetrollade_XXg_3DSLV_2D1_STD_K.jpg,1186885_2399056000002_AHEXC_Filetrollade_XXg_3DSLV_2D1_STD_K.jpg,,,0,1697276205,,,3DSLV,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399056000002,AH Excellent Varkensfiletrollade,284.95157,2399056000002,AH Excellent Varkensfiletrollade,284.95157,,,f,f,1186885,1186885,1186885,1186885,1186885,1186885,,,,3600,3600
asset-resource-item_2025-10-17-152242,5764,1.0,5764,2187,5763,1187021_8718907784139_AHCOR_Paddenstoelen_510g_3DSLV_2D1_STD_G.jpg,Packshot,8718907784139,1187021,,AH Vers uit eigen keuken paddenstoelen risotto​,1187021,284.95659,21-10-2023,01-01-1970,01-01-1970,21-10-2023,Albert Heijn,1697879284,0,0,43,1187021_8718907784139_AHCOR_Paddenstoelen_510g_3DSLV_2D1_STD_G.jpg,Packshot,1187021_8718907784139_AHCOR_Paddenstoelen_510g_3DSLV_2D1_STD_G.jpg,1187021_8718907784139_AHCOR_Paddenstoelen_510g_3DSLV_2D1_STD_G.jpg,,,0,1697879285,,,3DSLV,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907784139,AH Vers uit eigen keuken paddenstoelen risotto​,284.95659,8718907784139,AH Vers uit eigen keuken paddenstoelen risotto​,284.95659,,,f,f,1187021,1187021,1187021,1187021,1187021,1187021,,,,3600,3600
asset-resource-item_2025-10-17-152242,5792,1.0,5792,2217,5791,1187063_8718907499576_AHEXC_Wortelsoep_837g_3DSLV_2D1_STD_K.jpg,Packshot,8718907499576,1187063,,AH Excellent wortelsoep met amandelen,1187063,284.68579,21-10-2023,01-01-1970,01-01-1970,21-10-2023,Albert Heijn,1697881130,0,0,43,1187063_8718907499576_AHEXC_Wortelsoep_837g_3DSLV_2D1_STD_K.jpg,Packshot,1187063_8718907499576_AHEXC_Wortelsoep_837g_3DSLV_2D1_STD_K.jpg,1187063_8718907499576_AHEXC_Wortelsoep_837g_3DSLV_2D1_STD_K.jpg,,,0,1697881131,,,3DSLV,,,,,2D1,STD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8718907499576,AH Excellent wortelsoep met amandelen,284.68579,8718907499576,AH Excellent wortelsoep met amandelen,284.68579,,,f,f,1187063,1187063,1187063,1187063,1187063,1187063,,,,3600,3600
